#  q= 0.4000  POT1= 2.4711  T2/T1= 1.0000  inc= 82.000
0.82500	12.0922
0.82800	12.0991
0.83100	12.1061
0.83400	12.1134
0.83700	12.1210
0.84000	12.1287
0.84300	12.1367
0.84600	12.1449
0.84900	12.1533
0.85200	12.1620
0.85500	12.1709
0.85800	12.1800
0.86100	12.1894
0.86400	12.1990
0.86700	12.2089
0.87000	12.2192
0.87300	12.2296
0.87600	12.2404
0.87900	12.2514
0.88200	12.2628
0.88500	12.2745
0.88800	12.2868
0.89100	12.2997
0.89400	12.3125
0.89700	12.3258
0.90000	12.3398
0.90300	12.3544
0.90600	12.3696
0.90900	12.3849
0.91200	12.4011
0.91500	12.4177
0.91800	12.4353
0.92100	12.4533
0.92400	12.4719
0.92700	12.4911
0.93000	12.5113
0.93300	12.5323
0.93600	12.5543
0.93900	12.5761
0.94200	12.6001
0.94500	12.6244
0.94800	12.6494
0.95100	12.6752
0.95400	12.7024
0.95700	12.7318
0.96000	12.7635
0.96300	12.7929
0.96600	12.8220
0.96900	12.8460
0.97200	12.8717
0.97500	12.8939
0.97800	12.9111
0.98100	12.9196
0.98400	12.9228
0.98700	12.9277
0.99000	12.9271
0.99300	12.9299
0.99600	12.9285
0.99900	12.9295
