2658.72299 14.965 0.006
2661.73452 14.955 0.006
2663.63820 14.948 0.006
2665.66775 14.955 0.006
2667.62865 14.945 0.006
2669.67484 14.950 0.006
2671.60385 14.942 0.006
2673.60776 14.955 0.006
2675.60577 14.944 0.006
2677.60363 14.972 0.006
2679.63056 14.955 0.006
2681.65238 14.966 0.006
2685.59210 14.941 0.006
2690.54628 14.943 0.006
2694.54403 14.941 0.006
2698.60585 14.968 0.006
2704.58842 14.949 0.006
2711.54359 14.961 0.006
2731.49777 14.964 0.006
2879.89061 14.975 0.006
2884.83649 14.949 0.006
2888.86920 14.938 0.006
2893.86054 14.974 0.006
2897.82218 14.977 0.006
2903.86812 14.946 0.006
2906.81680 14.935 0.006
2910.78988 14.955 0.006
2915.79385 14.943 0.006
2921.79574 14.942 0.006
2924.88545 14.955 0.006
2929.88317 14.945 0.006
2932.85125 14.953 0.006
2941.82801 14.939 0.006
2943.70242 14.941 0.006
2946.72914 14.942 0.006
2949.71280 14.950 0.006
2952.70374 14.956 0.006
2955.76537 14.974 0.006
2957.69792 14.976 0.006
2963.70558 14.941 0.006
2966.67107 14.946 0.006
2968.83411 14.953 0.006
2971.84626 14.966 0.006
2975.64522 14.958 0.006
2979.76791 14.961 0.006
2983.67559 14.960 0.006
2985.85661 14.956 0.006
2988.62048 14.954 0.006
2990.81169 14.941 0.006
2994.73806 14.940 0.006
2997.62282 14.932 0.006
2999.64061 14.946 0.006
3001.61852 14.956 0.006
3003.64750 14.951 0.006
3005.67690 14.957 0.006
3007.62950 14.958 0.006
3009.62731 14.952 0.006
3011.65954 14.939 0.006
3013.63502 14.940 0.006
3016.63549 14.955 0.006
3018.62064 14.942 0.006
3020.66176 14.937 0.006
3022.69375 14.945 0.006
3024.67582 14.945 0.006
3026.64491 14.934 0.006
3028.65032 14.935 0.006
3030.68564 14.954 0.006
3032.78938 14.956 0.006
3035.61399 14.961 0.006
3037.62076 14.962 0.006
3040.61831 14.959 0.006
3042.58011 14.949 0.006
3045.58896 14.937 0.006
3047.54081 14.929 0.006
3049.54631 14.933 0.006
3051.53994 14.937 0.006
3053.53693 14.960 0.006
3055.53519 14.974 0.006
3057.53509 14.964 0.006
3059.53319 14.968 0.006
3060.52678 14.965 0.006
3061.52786 14.965 0.006
3064.54033 14.956 0.006
3067.53793 14.955 0.006
3069.52223 14.947 0.006
3072.51668 14.941 0.006
3075.52191 14.942 0.006
3077.60707 14.959 0.006
3081.59832 14.950 0.006
3083.60543 14.939 0.006
3086.54274 14.945 0.006
3089.52865 14.944 0.006
3092.51130 14.967 0.006
3098.50837 14.966 0.006
3101.52985 14.962 0.006
3104.50133 14.933 0.006
3108.49835 14.947 0.006
3112.49371 14.962 0.006
3115.52042 14.974 0.006
3123.49930 14.948 0.006
3133.47305 14.968 0.006
3230.87170 14.956 0.006
3246.88751 14.936 0.006
3254.87525 14.946 0.006
3261.90806 14.943 0.006
3272.88772 14.941 0.006
3275.88665 14.945 0.006
3280.88613 14.939 0.006
3283.82643 14.925 0.006
3289.73936 14.951 0.006
3294.74600 14.937 0.006
3296.69446 14.924 0.006
3298.77553 14.925 0.006
3300.83141 14.942 0.006
3303.73867 14.930 0.006
3306.74013 14.947 0.006
3308.75675 14.954 0.006
3310.78926 14.955 0.006
3314.71049 14.951 0.006
3321.63099 14.928 0.006
3328.84027 14.921 0.006
3335.85051 14.937 0.006
3340.82968 14.947 0.006
3349.65243 14.927 0.006
3353.64526 14.930 0.006
3356.63893 14.924 0.006
3360.65214 14.930 0.006
3369.67075 14.951 0.006
3377.63180 14.937 0.006
3381.63040 14.933 0.006
3386.64218 14.928 0.006
3390.64521 14.935 0.006
3395.75524 14.957 0.006
3398.62275 14.954 0.006
3400.60826 14.940 0.006
3403.61701 14.956 0.006
3406.54646 14.948 0.006
3410.56994 14.940 0.006
3415.55000 14.945 0.006
3421.61536 14.956 0.006
3429.56747 14.929 0.006
3434.55552 14.935 0.006
3442.52732 14.940 0.006
3450.52911 14.947 0.006
3569.93897 14.942 0.006
3592.89121 14.954 0.006
3608.89803 14.942 0.006
3614.88087 14.957 0.006
3621.91332 14.953 0.006
3628.89275 14.937 0.006
3633.76384 14.961 0.006
3639.76950 14.950 0.006
3641.76336 14.943 0.006
3646.82441 14.945 0.006
3652.87606 14.955 0.006
3656.81465 14.958 0.006
3661.75001 14.944 0.006
3665.75337 14.946 0.006
3671.71928 14.958 0.006
3674.84139 14.954 0.006
3683.75719 14.937 0.006
3686.80326 14.965 0.006
3689.72019 14.964 0.006
3692.64178 14.945 0.006
3695.70726 14.936 0.006
3698.65944 14.932 0.006
3700.70436 14.946 0.006
3702.79195 14.945 0.006
3705.69627 14.953 0.006
3707.67402 14.960 0.006
3713.63558 14.948 0.006
3716.71009 14.955 0.006
3720.65652 14.941 0.006
3724.71314 14.944 0.006
3727.62202 14.978 0.006
3731.62363 14.960 0.006
3736.63425 14.939 0.006
3739.60890 14.952 0.006
3742.65949 14.951 0.006
3745.74820 14.970 0.006
3748.60847 14.968 0.006
3750.63439 14.962 0.006
3752.58905 14.952 0.006
3755.60086 14.951 0.006
3758.60550 14.952 0.006
3760.74033 14.971 0.006
3762.61762 14.964 0.006
3766.59910 14.962 0.006
3769.60010 14.958 0.006
3772.62470 14.952 0.006
3775.59595 14.946 0.006
3778.59666 14.948 0.006
3781.60772 14.959 0.006
3785.58031 14.965 0.006
3790.54911 14.967 0.006
3796.58951 14.958 0.006
3804.52532 14.954 0.006
3816.53053 14.953 0.006
3935.92077 14.933 0.006
3960.87483 14.945 0.006
3967.90420 14.940 0.006
3973.89965 14.933 0.006
3979.88360 14.946 0.006
3987.82976 14.943 0.006
3994.88239 14.919 0.006
4004.76475 14.945 0.006
4008.71976 14.943 0.006
4011.88283 14.943 0.006
4016.89145 14.938 0.006
4021.83984 14.930 0.006
4025.85009 14.944 0.006
4028.76008 14.958 0.006
4030.83178 14.958 0.006
4037.73140 14.933 0.006
4040.72631 14.937 0.006
4042.74267 14.945 0.006
4045.84198 14.945 0.006
4048.70564 14.943 0.006
4050.77837 14.943 0.006
4053.74786 14.941 0.006
4055.69758 14.929 0.006
4057.67643 14.940 0.006
4060.61545 14.934 0.006
4065.63291 14.950 0.006
4068.64862 14.959 0.006
4070.64505 14.967 0.006
4073.80443 14.968 0.006
4077.65778 14.937 0.006
4080.64059 14.937 0.006
4084.67137 14.928 0.006
4092.74815 14.942 0.006
4100.80841 14.937 0.006
4104.71323 14.958 0.006
4107.65080 14.955 0.006
4117.61635 14.939 0.006
4121.61729 14.937 0.006
4123.59412 14.942 0.006
4125.70543 14.951 0.006
4129.67794 14.935 0.006
4144.55873 14.952 0.006
4153.53287 14.965 0.006
4161.57086 14.966 0.006
4176.51238 14.955 0.006
4345.83975 14.954 0.006
4349.90081 14.955 0.006
4355.81486 14.919 0.006
4361.80059 14.935 0.006
4364.78472 14.962 0.006
4368.88403 14.963 0.006
4371.74756 14.948 0.006
4376.76683 14.929 0.006
4379.77253 14.931 0.006
4383.77738 14.955 0.006
4391.87797 14.941 0.006
4397.74964 14.937 0.006
4402.82818 14.933 0.006
4406.77850 14.958 0.006
4409.84762 14.963 0.006
4416.71482 14.948 0.006
4420.82734 14.935 0.006
4424.84705 14.932 0.006
4428.82550 14.963 0.006
4431.75032 14.951 0.006
4435.72017 14.956 0.006
4438.84814 14.938 0.006
4441.81829 14.912 0.006
4444.66080 14.966 0.006
4450.67444 14.966 0.006
4453.65921 14.963 0.006
4456.66191 14.947 0.006
4458.64633 14.951 0.006
4462.66098 14.944 0.006
4467.64307 14.960 0.006
4471.63150 14.940 0.006
4474.81559 14.938 0.006
4478.67071 14.924 0.006
4482.69552 14.949 0.006
4485.67726 14.950 0.006
4487.67422 14.950 0.006
4492.73871 14.948 0.006
4497.66679 14.922 0.006
4499.68920 14.921 0.006
4502.60814 14.954 0.006
4507.58414 14.969 0.006
4509.57724 14.965 0.006
4515.54387 14.957 0.006
4520.53790 14.951 0.006
4523.55630 14.968 0.006
4525.52848 14.954 0.006
4531.52560 14.967 0.006
4537.51941 14.967 0.006
4540.51801 14.966 0.006
4543.60767 14.960 0.006
4547.51285 14.973 0.006
4556.51150 14.930 0.006
4561.51492 14.958 0.006
4570.49559 14.948 0.006
4581.49157 14.969 0.006
4690.87637 14.951 0.006
4702.89005 14.959 0.006
4715.86010 14.964 0.006
4721.83708 14.959 0.006
4726.75899 14.962 0.006
4730.89810 14.944 0.006
4743.81154 14.958 0.006
4750.81772 14.975 0.006
4755.83651 14.974 0.006
4758.87531 14.947 0.006
4762.73082 14.949 0.006
4768.70878 14.980 0.006
4771.75049 14.975 0.006
4773.84258 14.965 0.006
4776.78436 14.972 0.006
4779.75547 14.960 0.006
4783.68712 14.948 0.006
4787.70321 14.960 0.006
4789.84785 14.938 0.006
4792.72756 14.957 0.006
4795.67846 14.960 0.006
4799.67605 14.960 0.006
4802.68382 14.958 0.006
4805.63190 14.948 0.006
4807.66086 14.938 0.006
4810.64750 14.969 0.006
4813.64273 14.964 0.006
4815.65599 14.977 0.006
4817.66205 14.963 0.006
4819.65437 14.935 0.006
4821.69118 14.951 0.006
4825.70688 14.940 0.006
4831.75165 14.947 0.006
4834.67207 14.965 0.006
4836.68178 14.944 0.006
4838.67578 14.936 0.006
4841.66944 14.941 0.006
4843.67056 14.948 0.006
4845.68490 14.931 0.006
4847.70133 14.960 0.006
4849.69407 14.943 0.006
4853.69904 14.967 0.006
4855.68656 14.951 0.006
4863.61504 14.946 0.006
4867.63442 14.951 0.006
4869.57576 14.944 0.006
4871.61386 14.959 0.006
4873.60939 14.958 0.006
4875.54272 14.954 0.006
4879.60375 14.949 0.006
4882.59993 14.948 0.006
4883.68964 14.947 0.006
4887.55480 14.939 0.006
4899.63901 14.944 0.006
4903.59441 14.953 0.006
4913.55520 14.964 0.006
4917.54258 14.942 0.006
4921.53956 14.951 0.006
4927.53543 14.942 0.006
4931.54292 14.953 0.006
4935.50944 14.968 0.006
4939.51654 14.940 0.006
4944.52893 14.950 0.006
4950.50919 14.955 0.006
