54905.221753 15.1066 0.059
54922.262958 15.1039 0.059
54905.216337 15.1297 0.059
54938.170575 15.187 0.059
54967.163919 15.1037 0.059
54951.187701 15.158 0.059
54938.181499 15.1146 0.059
54951.211287 15.124 0.059
54951.195587 15.097 0.059
54967.174999 15.1207 0.059
54967.152859 15.1475 0.059
54951.203474 15.1366 0.059
54938.186848 15.1642 0.059
55150.448507 15.1571 0.059
55127.508669 15.1832 0.062
55121.503944 15.1223 0.061
55121.512876 15.1211 0.061
55150.442450 15.1705 0.059
55150.436332 15.1632 0.059
55127.497051 15.1804 0.063
55121.508416 15.0958 0.061
55127.500961 15.1559 0.063
55121.517226 15.1136 0.061
55127.504782 15.1544 0.063
54967.185917 15.1442 0.059
55150.454554 15.124 0.059
55161.451778 15.111 0.059
55162.458662 15.1343 0.059
55236.389143 15.1514 0.061
55162.475711 15.1334 0.059
55161.460204 15.1532 0.059
55162.450061 15.142 0.059
55161.443218 15.1287 0.059
55161.468713 15.1151 0.059
55162.467227 15.1378 0.059
54384.519735 15.1589 0.062
54227.216544 15.1232 0.059
54239.212688 15.1509 0.061
54227.225736 15.1213 0.059
54239.182799 15.0959 0.060
54239.192765 15.1044 0.060
54256.169214 15.0605 0.060
54239.202726 15.115 0.060
54384.516357 15.0493 0.062
54256.162801 15.1284 0.061
54256.175631 15.0935 0.061
54384.518047 15.1209 0.062
54384.514677 15.1312 0.062
54393.485710 15.0966 0.059
54256.182039 15.0594 0.064
54168.205328 15.1294 0.059
54168.213449 15.1187 0.058
54138.306961 15.1053 0.059
54138.312669 15.1469 0.060
54140.376623 15.1128 0.084
54168.197212 15.1088 0.058
54140.375630 15.1442 0.083
54140.377622 15.1164 0.084
54140.374643 15.135 0.084
54168.221559 15.1333 0.059
54197.168599 15.1244 0.059
54138.324268 15.1264 0.064
54138.318426 15.1122 0.062
54499.389289 15.1458 0.058
54499.395337 15.1164 0.058
54475.467128 15.1011 0.058
54475.480216 15.0779 0.058
54506.285238 15.1078 0.058
54499.377101 15.1182 0.058
54475.473686 15.1305 0.058
54499.383174 15.1362 0.058
54506.291962 15.1262 0.058
54548.304311 15.1214 0.061
54591.137583 15.0948 0.059
54591.143491 15.1178 0.059
54506.298653 15.1023 0.058
54548.321636 15.1142 0.061
54548.315884 15.1606 0.061
54548.310119 15.1244 0.061
54580.211020 15.129 0.059
54580.198103 15.1223 0.059
54506.305344 15.1151 0.058
54580.191672 15.1219 0.059
54580.204574 15.1378 0.059
54227.207370 15.1202 0.059
54205.234449 15.1192 0.059
54227.198193 15.1225 0.059
54205.219264 15.123 0.059
54197.184676 15.131 0.059
54197.179328 15.1062 0.059
54205.226893 15.1236 0.059
54197.173947 15.1385 0.059
54205.211675 15.1292 0.059
54393.493339 15.0846 0.058
54409.470089 15.0852 0.058
54409.476777 15.1029 0.058
54437.449229 15.1249 0.058
54409.490130 15.1026 0.058
54393.489525 15.0764 0.058
54393.497106 15.0964 0.058
54437.438505 15.0963 0.058
54409.483478 15.1128 0.058
54437.427797 15.1015 0.058
54437.459986 15.1103 0.058
54475.460534 15.1257 0.058
54454.433687 15.106 0.058
54464.517537 15.1104 0.059
54454.420715 15.1033 0.058
54454.414217 15.0832 0.058
54464.524087 15.1276 0.059
54464.530659 15.149 0.059
54464.510948 15.132 0.059
54454.427201 15.1238 0.058
55530.447467 15.1627 0.059
55559.346385 15.1314 0.059
55539.512281 15.1442 0.059
55574.426328 15.0884 0.059
55530.459028 15.1424 0.059
55530.464882 15.0956 0.059
55539.507236 15.1435 0.059
55559.367344 15.1244 0.059
55574.421157 15.1009 0.059
55539.497108 15.1648 0.059
55586.468867 15.1297 0.061
55586.476488 15.1253 0.060
55587.428237 15.1284 0.059
55587.421340 15.0601 0.059
55587.435220 15.1281 0.059
55587.442209 15.0865 0.059
55586.491728 15.1107 0.060
55574.436790 15.1469 0.059
55586.484082 15.1306 0.061
55574.431544 15.1158 0.059
55684.227376 15.1579 0.059
55684.209568 15.1255 0.059
55684.200164 15.1577 0.059
55656.225524 15.1446 0.057
55684.218516 15.163 0.059
55656.218577 15.1656 0.057
55656.211669 15.1425 0.057
55259.298458 15.0925 0.059
55267.203215 15.0851 0.059
55259.292698 15.0606 0.059
55259.286997 15.0745 0.059
55267.207750 15.119 0.059
55267.212345 15.1114 0.059
55267.216999 15.0873 0.059
55275.213292 15.1218 0.059
55259.304261 15.1151 0.059
55275.233871 15.1544 0.059
55275.226998 15.1143 0.059
55296.176777 15.0908 0.059
55329.217197 15.116 0.059
55296.182459 15.1196 0.059
55296.188124 15.1009 0.059
55329.224128 15.1024 0.059
55329.210303 15.1432 0.059
55296.193820 15.1262 0.059
55275.220115 15.1579 0.059
55596.331886 15.1266 0.057
55596.315246 15.1019 0.057
55596.323572 15.0778 0.057
55615.265572 15.1355 0.057
55615.256515 15.131 0.057
55615.274578 15.1319 0.057
55615.247596 15.1264 0.057
55596.306991 15.097 0.057
55656.204797 15.1469 0.057
55644.184256 15.1424 0.059
55644.173932 15.126 0.059
55631.219800 15.1751 0.059
55631.214655 15.1546 0.059
55644.168835 15.1568 0.059
55631.224963 15.1553 0.059
55631.209590 15.1753 0.059
55644.179070 15.1667 0.059
55341.185925 15.1356 0.062
55341.178982 15.093 0.062
55510.480091 15.1137 0.059
55341.197170 15.1274 0.063
55510.459119 15.1549 0.059
55510.473078 15.1112 0.059
55503.500675 15.1886 0.063
55329.231025 15.0863 0.059
55503.510443 15.1837 0.062
55341.192392 15.0911 0.062
55503.507208 15.1549 0.062
