,Amplitude,AndersonDarling,Autocor_length,Automean,Beyond1Std,CAR_sigma,CAR_tau,CAR_tmean,Color,Con,Eta_color,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Q31_color,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonJ,StetsonK,StetsonK_AC,StetsonL
1.3691.210,0.20025000000000004,1.0,1.0,-7.3899770797962585,0.13412563667232597,0.3830508239287557,0.12135437766427387,-60.895842589548636,-0.4942463780418729,0.0008503401360544217,643.9505043319002,110.22738294207598,0.04416403785489031,0.08201892744479428,0.13249211356467092,0.27129337539431975,0.6561514195583599,0.08187582645373442,0.06191496080524229,0.04634040187347708,0.02921378044207206,0.0,-1.2169525629433995,0.6458275109433365,-0.46152413748669324,0.022220812975649484,0.003044686598045052,0.0035783720238227227,0.002213489325689212,0.0,1.1792572337989564,2.011570965174762,0.15941493660879225,0.012866668269191969,0.0014549139307216746,0.00010497710650362127,0.0024858454223555602,0.0,-2.1852941481094423,-1.0731472338539154,-0.38003004631359405,-1.8111045832810103e-06,4.7587181183624265,-7.3899770797962585,-0.01312342559102421,0.019999999999999574,0.8030560271646859,-0.1,-0.06035295702546146,-0.04270510575239124,1.3945467729410765,3.469883725026337e-84,0.1860766618635363,0.26970433837754987,0.0420000000000007,0.04200000000000048,0.03266305796338231,2.3158777204711365,0.23134199999913108,4.842593543185818,0.09698181432608058,0.5527164120327721,0.6669219741706608,0.7407064710019147,0.25164681208003936
1.3325.93,0.41274999999999995,1.0,1.0,-5.0264131028207455,0.19654231119199272,-1.0216073578183926,0.05892853998623811,-85.29675271090359,-0.1888039552115961,0.0,663.1537491973318,781.307625934453,0.1078286558345649,0.19793205317577478,0.33234859675036893,0.5066469719350076,0.8153618906942405,0.14969376617356678,0.0460578434609251,0.015639630212701133,0.0016791463833245742,0.0,1.5355476192998585,1.6958200295588548,-0.9043429472913,0.11081051102706235,0.006111794265468082,0.05892828928513837,0.016212545283452933,0.0,1.5284836501008106,1.5120251885056168,0.12527748588577714,0.05988587552875715,0.024682019272409973,0.020968245223920726,0.009276704308718397,0.0,2.047031019490964,0.2165544173461934,1.1400574619105452,-2.827065587470881e-05,45.207822124442984,-5.0264131028207455,-0.044326712071677106,0.09799999999999986,0.8125568698817106,-0.16666666666666666,-0.2461659457333857,-0.1331104994101454,0.47588087789918704,4.402394829211276e-51,0.23385281958714746,1.1820109977932076,0.22449999999999992,0.1720000000000006,0.05735704061106579,1.0962889858406175,0.12412100000074133,3.189434252862287,0.22280436636204032,0.4335506710852339,0.7384621111995392,0.7202365981243707,0.2684324130226177
1.4289.344,0.25249999999999995,1.0,1.0,-6.7267582608695635,0.16608695652173913,0.42926751238020805,0.12387340236683542,-54.30349156753699,-0.40025960375228475,0.0017421602787456446,1525.9960133653756,432.43781303338983,0.07052896725440712,0.12342569269521525,0.19395465994962238,0.3123425692695233,0.5994962216624683,0.07048564833240764,0.061120768847122045,0.03056394478233184,0.04673124902114839,0.0,-0.28721809292500333,-0.5725517908772852,-0.8263352885651609,0.03495207851847249,0.008414111233872907,0.006714489045339093,0.0039256544232024295,0.0,-2.1608546029825595,-1.8057607297632934,-0.3334371584466266,0.028049809536413922,0.0028286510520636526,0.012809936134649185,0.006055706772188467,0.0,-1.6689769686087286,-1.0926055332813889,-1.4114346165693519,-1.0088771688950261e-05,21.91780822672786,-6.7267582608695635,-0.0177865757285469,0.03699999999999992,0.828695652173913,-0.03333333333333333,-0.0927544821455031,-0.058823529411764615,3.366389175355445,3.8925461936261377e-38,0.1266233612304502,1.0964443363332388,0.07699999999999996,0.08250000000000046,0.06618064196018054,0.8264523862725396,0.21030200000677723,4.384328767756422,0.11964599521458494,0.3850175048192849,0.6454613389583671,0.6488858886675541,0.1890874669516062
1.4174.104,0.51925,1.0,1.0,-7.752770085470093,0.08547008547008547,-0.43040114721257083,0.5303212789425313,-14.619006238876995,-0.33312772435897386,0.0008561643835616438,651.016033474206,36.018377837607254,0.05338078291815044,0.09964412811387963,0.1494661921708189,0.204033214709372,0.2835112692763937,0.19548217903698448,0.10414639473796608,0.07693424249763016,0.05229408583661488,0.0,0.5360243657680177,1.1647162939626503,1.5726096751401364,0.1224552333332153,0.005379511359115656,0.0856502260718594,0.011409363308216344,0.0,2.674261867695125,0.18440744382917984,-0.05044825360200367,0.08281766962753487,0.03617201589208128,0.007808018851801491,0.007487011222347565,0.0,1.201896413559641,-1.1585159591899388,0.5095896634212728,5.112846223930095e-06,12.212497463107729,-7.752770085470093,-0.029254060897179354,0.0600000000000005,0.8495726495726496,0.03333333333333333,-0.13932958034800402,-0.10785568065506652,4.246708257863263,4.0384359054825236e-89,0.2523228532562395,0.12904903283922461,0.12600000000000033,0.027000000000000135,0.024049555262765185,2.975512287891671,0.34263900000223657,8.522527423639882,0.2268000082021725,0.5704544527672009,0.5778701404315534,0.7155690923151773,0.2084841813555152
1.4052.379,0.16325000000000012,1.0,1.0,-6.101375925925919,0.1935185185185185,-0.41607817807507586,0.05675963404594998,-107.4949835121651,-0.41558199768304327,0.0,6285.342974279893,547.5384890016455,0.07450980392156567,0.15294117647058714,0.2509803921568631,0.4392156862745069,0.6784313725490201,0.05824180302683446,0.04559814251126486,0.02948362280316338,0.024957334969999963,0.0,0.7599921727575576,1.4741805845421847,2.190084462226076,0.0193574896896909,0.0038445110078808523,0.011426193547220794,0.0033813149438792866,0.0,-1.2308581826908165,-0.1364860700746492,-1.053757210085906,0.013644685634647808,0.00404362129034973,0.0011630287859737969,0.0057036469880717795,0.0,0.15059325629860423,0.4836603612787459,-1.086391229698657,2.172555417100758e-06,14.086629004514512,-6.101375925925919,-0.013519508711712513,0.02800000000000047,0.8824074074074074,-0.1,-0.12446912773603405,-0.04165305455733419,0.7712884739661244,1.1770958064261341e-54,0.16635485599934763,0.9531354553870046,0.06400000000000006,0.06199999999999939,0.033890925506448885,0.09717267610154351,0.13300999999773921,12.310318502928354,0.08248760498398847,0.43075200194370383,0.675970579001953,0.7913062597148908,0.2246274786986056
1.4295.481,0.2845,1.0,1.0,-5.671269653423506,0.17751479289940827,-0.4973419853696057,0.05725190677817102,-99.05817941396225,0.19810642230799758,0.0,1706.4989371397728,539.6132619736702,0.07623318385650385,0.1479820627802688,0.23094170403587405,0.3452914798206278,0.56726457399103,0.08063596438312025,0.04351803181778795,0.033773929194956136,0.005673295301965493,0.0,-0.23029980299737818,-0.4998181239870323,-1.0570792185528612,0.06806656910531858,0.0025016068098988194,0.04767425421038438,0.0018732405287002567,0.0,0.1425061482603044,0.18041303040837248,1.342300638533747,0.030805541080891553,0.006414939537714121,0.0035848715379057255,0.0026147161254755817,0.0,0.3675663426137451,0.42915319701000954,2.6764726754528545,1.013132380528866e-06,17.71037181345281,-5.671269653423506,-0.023682368696223022,0.04900000000000038,0.8850380388841927,0.23333333333333334,-0.20846505093080442,-0.07832806462943445,0.6941613200764807,2.3380796782027063e-42,0.23499797284373874,0.9711765562002129,0.10250000000000004,0.09499999999999975,0.03181652662659996,0.5195580846433,0.10969900000054622,8.608533425604861,0.13430909890807644,0.37212750946463663,0.654976443525093,0.6981763542728587,0.17919647540011904
1.4055.98,0.5095000000000001,1.0,1.0,-6.743358705161855,0.0726159230096238,0.26422174996202763,1.1467915222639613,-5.880195810873557,-0.062058616114660126,0.0035056967572304996,591.4449565376926,67.8604120203499,0.0960784313725498,0.1705882352941172,0.2607843137254903,0.3745098039215702,0.5568627450980391,0.15407154365490197,0.10148108744019615,0.07050431836551911,0.0475351912499989,0.0,-1.0472448225075386,0.853394954825234,0.0019343886971737723,0.09143867231419267,0.0015830034569111564,0.06968878751149615,0.005558812694242381,0.0,-0.8193674808110526,-1.6191597929727295,0.3566119286123637,0.0718563566156826,0.036942661173310874,0.008555069358226674,0.007239928622172473,0.0,0.36941415699711344,-0.045963051932829124,0.9752500394345887,1.0846287506046639e-05,12.193850969257422,-6.743358705161855,-0.03054153079906656,0.06500000000000039,0.8285214348206474,0.16666666666666666,-0.16418789574436757,-0.07509939625975552,12.255878970742666,1.0543795720972995e-65,0.2154784490476777,0.2377768074295883,0.133,0.0779999999999994,0.06223627272650406,3.1587274358615294,0.37121700000716373,11.016114837452214,0.2059524975828544,0.5839407525418895,0.5814280264359688,0.7136223491769127,0.23116448300853523
1.4410.76,0.19850000000000012,1.0,7.0,-6.763590948651007,0.2924281984334204,-0.04046432884167098,12.891459447679269,-0.5246567292168456,0.8377066384803671,0.013949433304272014,1594.5986589719519,200.82270322617495,0.18604651162790486,0.3081395348837211,0.42441860465116327,0.5697674418604654,0.7848837209302326,0.12575604059343287,0.017075030944791347,0.006386845223767048,0.013161428447597965,0.0,2.8414409964061065,0.059709475608280105,1.8284617122242037,0.03975192521751778,0.0016742019486626195,0.03011515621178029,0.009076841770045682,0.0,0.010517944999327566,0.1701231515075412,1.8537575071807448,0.021412143479901523,0.014205270295967564,0.0051741904230530635,0.0042231538997100585,0.0,0.4049469186443495,0.40102156678293016,0.49350558367976627,-4.946693945601099e-06,9.248815711682951,-6.763590948651007,-0.015552636578048755,0.07200000000000006,0.4656222802436902,-0.1,-0.052087944518223364,-0.05075992326988334,79.27767934951443,5.448749810404572e-175,0.2959138316064122,0.28658405084972155,0.1459999999999999,0.049250000000000016,0.05847745579650177,0.6126427147437922,1.4847690000096918,-0.017868521124503545,0.10519167198694913,0.7301739396492846,0.8127808922964466,0.8278494940739575,0.5313835553078422
1.4175.2266,0.7260000000000002,1.0,1.0,-4.3523651344319205,0.19340849956634865,-0.4356910729933051,0.21713665789713021,-20.044359052877564,-0.12014516976761058,0.0,2044.9909167870198,518.5669689874594,0.06916426512968303,0.1354466858789625,0.22958693563880864,0.35830931796349585,0.615754082612872,0.1474219454693805,0.11232372187561933,0.06233742744412742,0.0413246101320001,0.0,-0.6082907906288572,-1.3990460627940569,-2.132915673950757,0.11572593776044582,0.0010718983367434625,0.08801411596662244,0.00340403676398272,0.0,-2.138732180772487,-0.39173409996362907,-2.027429067342111,0.08345559684423202,0.02439369975152631,0.01563664075658537,0.020133923393459544,0.0,1.3392351029087708,0.10759504111650481,1.426388473392364,5.337527246445219e-06,75.92102589565293,-4.3523651344319205,-0.07249513655204831,0.1120000000000001,0.795316565481353,-0.16666666666666666,-0.38944494995450407,-0.2368061874431302,1.7025856907839836,6.191788775661474e-23,0.18198590639625195,1.3471369633530625,0.23899999999999988,0.2610000000000001,0.035792297186746494,0.6380779698817397,0.23555599999963306,3.706753889608767,0.31552530474501617,0.2856806171654441,0.6625293371992612,0.7130614818479388,0.12967788931600438
1.4411.612,0.4339999999999997,1.0,1.0,-4.810277210884345,0.2185374149659864,-0.11048562921317437,3.7919798592607843,-1.2685397574400803,0.7110088629411484,0.0008517887563884157,1023.0309026225389,569.8535852378016,0.12999999999999914,0.2371428571428579,0.35857142857142815,0.53857142857143,0.7400000000000004,0.20637468789281596,0.05198195589641891,0.058072182068335754,0.03728914550146295,0.0,-0.0766508275429636,-0.5559681421959454,-0.8335218880425092,0.06720464572400049,0.024631231150503717,0.025970391028042463,0.01188360409371813,0.0,-1.4367302326647964,-2.116449577651112,-1.9391556333569575,0.038552049362389686,0.010707478781377122,0.015449607069246788,0.006254825617332165,0.0,0.9470959349466487,1.5735940354326927,0.5617266043036201,5.989996391161148e-07,46.57043516346754,-4.810277210884345,-0.04743149525655844,0.12249999999999961,0.7780612244897959,-0.16666666666666666,-0.2692426584234931,-0.14425553838227703,22.556908765193327,5.296670186356733e-100,0.15954181771453776,0.9125228033784188,0.2502499999999994,0.15500000000000025,0.05069399513766219,0.8530136642674399,1.1421300000074552,2.6547791043088655,0.22815864071079195,0.49414407354918133,0.7423861474746761,0.777985531130188,0.2947315469355361
