,Amplitude,AndersonDarling,Autocor_length,Automean,Beyond1Std,CAR_sigma,CAR_tau,CAR_tmean,Color,Con,Eta_color,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Q31_color,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonJ,StetsonK,StetsonK_AC,StetsonL
80.6708.5218,0.12699999999999978,1.0,44.0,-7.250478136200723,0.27813620071684586,-0.013621732248763464,37.15880445777438,-0.19512140506134543,-0.356995628912097,0.004307250538406317,4478.196740034945,868.5610529001948,0.13875598086124385,0.23444976076554822,0.3636363636363667,0.5215311004784697,0.7511961722488053,0.06164555522675548,0.019354448348525663,0.00872815965755647,0.017198142888804988,0.0,1.5298077485462034,0.5377197416299355,0.7156171998059682,0.022698210482464606,0.0051423645139064495,0.003819471254690411,0.0005036352683154302,0.0,1.060449959876403,0.8343193042435464,2.785260646795665,0.01577559120143199,0.012510397604100094,0.005669858549528905,0.012744869060993256,0.0,1.5399205789178243,0.5472564264783482,1.758212350351175,-4.0308180699066015e-05,21.116138765301443,-7.250478136200723,-0.008768143167978627,0.038000000000000256,0.668100358422939,-0.16666666666666666,-0.047697821891370173,-0.028811690102012632,2627.169258999995,7.677004892623856e-99,0.27591737164346647,0.7279448044030302,0.07600000000000051,0.0730000000000004,0.27591737164346647,0.5122333026590669,0.02615700000023935,1.3897184516039012,0.06357323033450678,0.43909076460955915,0.7637644021611616,0.8163377919344293,0.27488705034786415
48.2742.1409,0.16525000000000034,1.0,1.0,-6.466679894179898,0.18518518518518517,-0.05379151894781568,3.563115841144588,-1.8148946547027198,-0.5206991249491351,0.0,16.67305435324575,76.09271532176496,0.12385321100917494,0.22018348623853234,0.31192660550458545,0.4357798165137604,0.6743119266055058,0.04764440647564176,0.01931674872857192,0.004022285820346462,0.006838114865366941,0.0,2.206767303450514,-0.6286405439657592,-0.6214273294405253,0.025506197249482682,0.003931339235265962,0.007710459807634085,0.0037603100629733637,0.0,-0.45312854977818207,1.1728519875819594,1.4476233137384649,0.02176350507811788,0.005167705996733107,0.00773427583542583,0.005483976596435734,0.0,-2.5385370642394776,-2.3518535653641086,-1.8925578152703126,1.9356265103567417e-05,1.6120821312968008,-6.466679894179898,-0.01190689000633178,0.03350000000000097,0.7698412698412699,0.03333333333333333,-0.07136768694304528,-0.03378535451375435,1964.134019249999,1.8779132380272378e-11,0.20716740108041296,1.32562393632938,0.067499999999999,0.14374999999999982,0.2071674010804129,-1.929377633902937,1.0247340000059921,7.272568508152929,0.07699804620615729,0.006109842411047646,0.6739878497761443,0.7210443044276296,0.0037258331657985056
53.3970.353,0.1459999999999999,0.9999997649344607,19.0,-5.3485395683453225,0.29136690647482016,-0.003886271145264221,490.2314540131523,-0.010910233369484748,-0.43542741881261104,0.0,2628.27981065,1253.4393932830194,0.13061224489795925,0.2244897959183697,0.3224489795918355,0.5142857142857155,0.8244897959183668,0.06322527489902695,0.04524609905742423,0.0239014019108145,0.022427535427807184,0.0,1.9470289382925385,0.12057765101358642,1.1451847669746162,0.01849580273745553,0.003893293212751836,0.0030371363905941575,0.0017208278886514262,0.0,-0.6049203190034599,1.2674611391898403,0.8559936106272131,0.01779967912993248,0.007938368993893392,0.007003446142010339,0.0058581132471523965,0.0,0.9181385330329156,0.057581219050393595,-1.2342047524862487,-2.0336802421716583e-05,3.312993673580314,-5.3485395683453225,-0.013573732961851602,0.040000000000000036,0.5431654676258992,0.3,-0.04650728427344036,-0.0457601793051924,2544.9257169999983,7.576004273338575e-18,0.3000254233269458,0.8059547921521395,0.07874999999999943,0.07499999999999929,0.3000254233269051,0.3873549711018365,15.233322000021872,0.31867138334629397,0.07259964783661645,0.39903382225989387,0.7692790301599784,0.7653314806598605,0.28015995500397084
14.8863.660,0.13200000000000012,1.0,146.0,-6.788524364406779,0.3167372881355932,-0.020505634390467042,23.28040616292219,-0.29159819278490945,-0.26026939751935974,0.0010615711252653928,2390.8165917980614,506.7522051730555,0.14847161572052311,0.27947598253275124,0.45414847161572075,0.633187772925766,0.816593886462883,0.10802422665133808,0.0641166516838632,0.039045428020748084,0.040286542327925695,0.0,1.3887022035409191,1.4143946696722223,1.0227150129354887,0.09012480775598807,0.06517769664611596,0.04369474284540075,0.019283146341111883,0.0,-1.5332315386165059,-2.3992667774645793,-2.2580617237182983,0.04184625321210293,0.018683266312008142,0.017956765548032605,0.008501227785186227,0.0,-1.122960052867381,-2.458795645756685,-2.141914823224349,7.388491985909085e-05,12.415933775207984,-6.788524364406779,-0.010675806790094297,0.04499999999999993,0.527542372881356,0.1,-0.048427580097445785,-0.033810719031448416,5435.398218000002,7.994059936360455e-132,0.3721101849002284,0.41964311662660647,0.10400000000000009,0.07200000000000095,0.3721101849002284,-0.5471375568089095,306.2158749999071,-0.03146302129517364,0.07247297450425447,0.7213054271897883,0.8149421454659406,0.7437645032102739,0.606026261003399
11.8751.968,0.48124999999999973,1.0,41.0,-4.915976190476199,0.2518315018315018,-0.01682030081684703,216.6597861671549,-0.022689841421164706,0.3864716273606037,0.003669724770642202,577.076785391268,405.70072555305745,0.16862745098039145,0.2954248366013069,0.4169934640522872,0.5477124183006539,0.7555555555555542,0.2046869975176341,0.09207685301829903,0.04067598582335832,0.0981674608276045,0.0,-1.8334941521457164,-0.5889896286428787,-2.2267359089325587,0.09735240996645347,0.01856572284771156,0.0423040356936319,0.019481936320050474,0.0,-1.1243765828933119,0.1509826285614586,0.0898851041481239,0.07694460383937235,0.024826818582145384,0.027427117249005303,0.006963733493235271,0.0,2.6934210895970336,1.308194537566478,2.328650454866773,0.00012065919925598359,43.98366320089161,-4.915976190476199,-0.04997910284551084,0.15049999999999963,0.6648351648351648,-0.1,-0.22274977270431337,-0.15456106677442175,2698.8986919999957,3.6814394901672974e-77,0.283296734720232,0.7851678131129042,0.31924999999999937,0.15799999999999992,0.283296734720232,0.4646457104384396,0.3193520000058925,1.5546344986338636,0.24569607960989254,0.5990993396495585,0.7781539954336159,0.7188251889217459,0.44396212354536
212.16076.102,0.17799999999999994,1.0,190.0,-7.663625820568926,0.40153172866520787,-0.019494567183580797,60.079378239195265,-0.12755834106767175,-0.09468735903046532,0.0,1086.2884178087063,214.4144677575759,0.31803278688524467,0.5016393442622971,0.6393442622950835,0.7606557377049195,0.8786885245901641,0.1290835051669822,0.09876259927370845,0.03715401041218868,0.025126812818192235,0.0,-2.265472180216896,-2.0890161433409586,-0.4784650746410414,0.08712684452630595,0.05356755096738255,0.013482947062562188,0.025942421298416347,0.0,1.2848418144086993,1.8332597662755084,1.468058048402785,0.026748394343293444,0.010048753567961012,0.012413791108255561,0.00764792964239261,0.0,-0.9015726693270713,-0.4447415841483455,0.26006124698539196,0.00013890107598887245,11.053233386120553,-7.663625820568926,-0.014119361589264558,0.0950000000000002,0.37089715536105033,0.16666666666666666,-0.0651749707298036,-0.03967737739039934,3976.111111500002,5.964658001071013e-159,0.43292613709287164,0.21465252065213458,0.19474999999999998,0.07100000000000062,0.43292613709287164,0.278681590988629,502.7381689991089,-0.7629693648621596,0.10820550404543698,0.8076981838753539,0.8851245645907052,0.7827231892522694,0.7416465463446408
7.8387.210,0.16599999999999993,1.0,97.0,-6.749141960784316,0.2972549019607843,-0.013361800777455333,46.3591805641769,-0.14558371995901015,-0.29010783109148,0.018067556952081697,1027.9445781948143,421.2983249158604,0.11808118081180788,0.21771217712177118,0.3394833948339493,0.5129151291512909,0.7564575645756438,0.0731053430466344,0.0578376999006682,0.04134052229168008,0.036870649636511675,0.0,-1.3537189236176455,-2.0609040329093933,-2.696739440407077,0.04887707591139664,0.02961629078107865,0.023027837666896252,0.003759674829648647,0.0,-1.4606057469108118,-2.8098758699851096,-1.9004119656406084,0.029962361385894337,0.006359953601323852,0.01759618208355485,0.003448220598882448,0.0,0.17775233105718502,-0.15221698582490573,-1.0144999917666149,5.2234027726736266e-05,23.735581179488054,-6.749141960784316,-0.012221701419913017,0.04300000000000015,0.683921568627451,0.03333333333333333,-0.05717255717255714,-0.04024354024354036,3243.6651671999985,1.730692843103543e-94,0.30526233920221385,0.7243052737184924,0.09200000000000053,0.09049999999999958,0.30526233920221385,-0.5839485316242368,5.465193999989424,1.1510867325503211,0.0824859978853122,0.5678288448621154,0.7591632250780324,0.7807249573878756,0.3602271832446314
1.4410.291,0.10600000000000032,1.0,30.0,-6.377084128360799,0.25585429314830876,-0.008781843545137759,50.50445868367518,-0.126267745354968,-0.3546880534277088,0.0017376194613379669,1328.8988595658755,793.295952085232,0.13142857142856978,0.228571428571429,0.35999999999999877,0.5200000000000016,0.7485714285714307,0.07613317302518909,0.03742069261733063,0.03163383300952857,0.025479063228419946,0.0,1.7001202248487277,1.4611219594583296,1.0103155630699259,0.07227592071457895,0.03828776362191598,0.017598034095048454,0.008668211204562144,0.0,-1.4743942426918015,-2.4325782178132656,-2.3972684885956106,0.024733892895903963,0.00929006747928302,0.015254243394975461,0.0011250057772706178,0.0,0.6591330721647213,0.8613422178124784,0.43392526696155587,4.68155789290393e-05,10.178692608504075,-6.377084128360799,-0.00894853437772538,0.030999999999999694,0.8204683434518647,0.03333333333333333,-0.05524168236032648,-0.02746390458254862,5445.695555999992,9.2556598777783e-82,0.26716073595415374,1.0277626770978758,0.06299999999999972,0.07099999999999973,0.26716073595415374,-0.06383565963579423,0.32135399999970105,4.734699739035723,0.0570655565522835,0.4939118189192676,0.726139445178356,0.8351870253774661,0.32932409532736123
12.10684.267,0.15224999999999955,1.0,23.0,-5.923314772727267,0.24431818181818182,-0.4239384839164222,0.0661222781611676,-89.581226440651,-0.06894598660009432,0.0,474.30521634545454,2481.112187353769,0.16599190283400966,0.29959514170040435,0.43319838056680265,0.5991902834008087,0.7975708502024261,0.06917501962013771,0.04866334122525636,0.03911117079477493,0.004474606960459544,0.0,-1.51856347490861,-2.2150409930299073,-0.30139145951019786,0.05752043974900019,0.01833889875284945,0.0032609360449647766,0.012080170766422853,0.0,-1.3906693214083103,1.4440343702896645,1.5430530230451,0.019383196346154156,0.0016493441224685436,0.007043823827695801,0.003942713945114699,0.0,1.2589456364130964,1.7439557436586286,1.5058217044276545,-6.482497273982371e-05,30.981456316520436,-5.923314772727267,-0.014141377569189092,0.05400000000000027,0.6363636363636364,-0.03333333333333333,-0.07779277759028017,-0.041680728990887594,4078.2430559999993,1.7477958178707e-62,0.30096214005752714,1.174819376219872,0.10625000000000018,0.13400000000000034,0.3009621400574588,1.0604458375473012,2.804361999995308,3.201194272013272,0.08376383066229175,0.5654497581547401,0.7609623433382856,0.747775684409924,0.42675271941905574
12.10926.76,0.06000000000000005,0.9999999955343084,32.0,-7.125772517321015,0.3163972286374134,-0.008075114175489274,31.002012446629667,-0.22984870835685642,-0.09254671086940203,0.0,8254.972673410255,2757.3821642496086,0.18811881188118942,0.346534653465348,0.48514851485148897,0.6336633663366343,0.8217821782178237,0.03586940920798404,0.005687419887372162,0.01065947841003065,0.0038750321150857435,0.0,2.06292834735586,1.699744858088819,0.7480297636817196,0.013231072392920772,0.0016198635914046438,0.005084073769614521,0.0015084587664796472,0.0,-1.8529222775877359,0.09375968878084118,-2.1383421133945126,0.010365878358401344,0.0062443535846311285,0.002583102612009574,0.003607339823774672,0.0,-1.9931807742215835,-2.5575758894987315,-2.883080432262319,-1.19214957997035e-07,16.311634145493365,-7.125772517321015,-0.004779832127504595,0.02400000000000002,0.6974595842956121,-0.16666666666666666,-0.03340819764177435,-0.014177428411005052,2718.8287039999996,4.381273607824431e-85,0.333743474632075,0.7302724192659913,0.04900000000000038,0.04200000000000026,0.333743474632075,-0.40405464775174965,0.5417579999921145,2.2635014200153756,0.03405999641158028,0.5207309922847704,0.8061288027515386,0.741730950546066,0.15211171989841576
