,Amplitude,AndersonDarling,Autocor_length,Automean,Beyond1Std,CAR_sigma,CAR_tau,CAR_tmean,Color,Con,Eta_color,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Q31_color,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonJ,StetsonK,StetsonK_AC,StetsonL
104.20259.572,0.14125000000000032,1.0,2.0,-5.307830798479081,0.1806083650190114,-0.0437688519793326,3.867805312213631,-1.37231074731662,1.3815134743651836,0.00951776649746193,5502.826457905118,4328.052748802487,0.12499999999999893,0.23557692307692468,0.3557692307692297,0.4951923076923061,0.7163461538461533,0.23899349891956398,0.07055551794002862,0.04082923759429785,0.03218864192452951,0.0,-0.7961733289259887,-1.5692385457203955,-2.3181488787123516,0.1009461557352505,0.034746340006743745,0.03705801657029171,0.018963954449851047,0.0,-2.117919556277811,0.5774142486321591,0.30779472781252293,0.04752935870370652,0.03492055257390782,0.03334375744373959,0.023027762830283686,0.0,2.2676715386296307,0.9531154983276787,1.5565888710553937,2.106829217716703e-05,36.11204861158855,-5.307830798479081,-0.01437288951095385,0.03699999999999992,0.8491761723700887,0.1,-0.10790416902471232,-0.039237879645349964,14511.915557999992,1.329452556600977e-08,0.07735592933958894,1.2379469630025646,0.07399999999999984,0.08000000000000007,0.07735592933958894,-2.0759248431572632,0.011157000000821427,10.224803194053582,0.07628886560937778,0.0905248317274424,0.6678161527621664,0.5267534414492437,0.023663054200223427
101.20650.1216,0.15249999999999986,1.0,1.0,-5.593333333333336,0.15555555555555556,-0.025105536453795308,11.65647817466079,-0.4798476220280921,0.5913428184281768,0.008915304606240713,310418.8912323204,259445.03209111848,0.15068493150685075,0.24657534246575433,0.37442922374429105,0.5022831050228278,0.7397260273972589,0.04153155383117524,0.013567139680000543,0.005742958243157003,0.009873218870611393,0.0,-1.213267099419504,-1.1568742753948673,1.260033737818317,0.023234532435225788,0.004134415378981853,0.007164949017858793,0.00616235058794539,0.0,0.5219381578421403,-1.6812708255513855,-1.4581837457990474,0.020692863745421196,0.0016683904524119864,0.005094271179089563,0.005734344698227392,0.0,1.1484175432544175,0.8330985051414048,0.675941982076705,-8.589535609288013e-06,313.2216015511421,-5.593333333333336,-0.016582595311230137,0.04099999999999948,0.9274074074074075,-0.03333333333333333,-0.13958482462419475,-0.039191123836793185,0.49941640919444963,1.0413853919695837e-07,0.12165191958265871,1.7136421636544263,0.08150000000000013,0.08425000000000038,0.13221506932451296,-2.6563269932912,0.17380799999955343,19.19155875731741,0.09275198310748062,0.23638906597849368,0.6198183671116887,0.6776992319660927,0.05597519001146034
118.18012.1863,0.2785000000000002,1.0,1.0,-4.839023232323229,0.19494949494949496,-0.018225108991164682,23.755575354239724,-0.2037005275672936,0.7413740982722548,0.013157894736842105,646.3194379967762,2305.4119087602244,0.10400000000000158,0.18133333333333232,0.274666666666666,0.4159999999999992,0.6293333333333327,0.03887753166946103,0.026807682433691842,0.011863110267438304,0.020843373718483604,0.0,0.13805843711878407,1.186370388250397,1.0621731417015676,0.030569842411910138,0.006064072512871146,0.011574822335817284,0.006413417581535199,0.0,0.6601235204981047,0.7974793225632083,-0.5051752261251748,0.03136225315196601,0.004062603512780043,0.0038954708642784993,0.002288657545154985,0.0,-0.5594746598608644,0.30505456153651433,-1.109305154303812,-1.4153673353075854e-07,53.830577113935334,-4.839023232323229,-0.025946349498344068,0.0519999999999996,0.8474747474747475,-0.1,-0.18230673832162042,-0.07751136833402232,0.9978077150604913,8.90460243269247e-05,0.07042197657898068,1.8235438709212632,0.10274999999999945,0.11600000000000055,0.09913073730860228,-0.7391227449822463,0.1480440000013914,6.598580465857006,0.1255549880164651,0.19956504747771772,0.6520340386220574,0.5884471145446806,0.0774057434822703
101.21949.2465,0.5684999999999998,1.0,2.0,-3.836175133689838,0.30213903743315507,0.11345713316495995,7.522541957422123,-0.5099572930802828,0.7480229667172176,0.01876675603217158,12970.322327418033,46021.74626328736,0.1392251815980632,0.24455205811138006,0.4019370460048424,0.5556900726392252,0.7409200968522998,0.982596850906053,0.3034922788896673,0.1836787001460002,0.14953317158783944,0.0,-0.7890756315543418,-1.5148659203299335,-2.177420130453589,0.4482470788396404,0.1092409318327699,0.18732755910644622,0.21496411510422056,0.0,1.530504547313112,-0.0318801756779612,2.806289328991543,0.24809482593136256,0.026542504171560666,0.11515605873619485,0.08515766635491892,0.0,-1.8263245796502294,-1.8899871136176563,-0.2745593160727673,0.00013164611232125955,473.82198931494213,-3.836175133689838,-0.07214188784453757,0.16649999999999987,0.6858288770053476,-0.03333333333333333,-0.41446161907257,-0.21640031438302332,14470.091039999983,1.5978553560584088e-13,0.14713518628390676,1.1955869674990538,0.3322499999999997,0.24349999999999983,0.14713518628390676,-1.0712574151340315,0.6351360000116983,3.7843130605129924,0.2767489162466562,0.3421328015800472,0.7354354348502158,0.6856107593639226,0.14148702974711116
109.20640.360,0.11699999999999999,1.0,8.0,-6.164354138398922,0.16010854816824965,-0.011629483016876375,45.741758454061966,-0.134764258015785,1.1899625818583157,0.01904761904761905,3626.0902825036196,1971.844895801812,0.1280000000000001,0.22399999999999665,0.3359999999999985,0.5039999999999978,0.7279999999999944,0.023070819090622523,0.013977635039676152,0.011497999457469396,0.010462481111357879,0.0,-0.20857066882565972,-1.0849425043553667,1.0132572132005273,0.026437741368904043,0.004010305891819941,0.017586319811276865,0.0058065825975989966,0.0,-0.12038361844181777,0.8362622472333555,0.8041471395359951,0.019809143092131193,0.008463053023319426,0.008506016022587012,0.005565977473672799,0.0,0.5611707704680858,-1.021129588849137,0.6932143291879345,-1.2738928245794974e-05,15.329484378325608,-6.164354138398922,-0.009385406545782035,0.020999999999999908,0.9023066485753053,0.1,-0.07093004382405459,-0.020288914137315373,534.3841819999992,1.4657518013441394e-08,0.12978655917540535,1.876491524692979,0.041999999999999815,0.04900000000000038,0.1390375936773882,-3.2156273422086814,1.531620000008843,19.797156019490007,0.05785496968104782,0.09732660990728428,0.5789602842190378,0.7611484210795325,0.06017949014383634
115.22564.2355,0.2735000000000003,0.9999999997682092,1.0,-4.542002915451895,0.26239067055393583,-0.12472421035400055,1.3885679093539274,-3.2709980439957,0.4407857750242927,0.005865102639296188,15932.73218089913,19209.7020805189,0.11238532110091627,0.19266055045871477,0.3279816513761484,0.44724770642201905,0.6697247706422035,0.046662900581125516,0.014456579172842848,0.008687047701174731,0.013839299797306236,0.0,-0.6865397591305666,0.45524021062987796,1.6901479553464533,0.04212976170157129,0.01119312566074252,0.007956777371113805,0.008940227640166918,0.0,0.7398062506184134,2.440079948354353,1.6553021068932843,0.04364031327169237,0.01911138591423125,0.006533187771481801,0.003180673935535825,0.0,-0.5691910653896907,-2.4123858704498677,-0.0030641684571190986,6.512099320057589e-06,49.11838793487153,-4.542002915451895,-0.02871882274686726,0.07200000000000006,0.6967930029154519,-0.16666666666666666,-0.15144177856042257,-0.09597182478538409,0.1745612264370258,0.5987728123752059,0.09265149188000117,1.6574479244896205,0.14200000000000035,0.15749999999999997,0.11726467025561171,-0.5068601691815656,0.912731000003987,2.954297049427547,0.1304409766446173,0.1159830571581175,0.7237833129361141,0.6689566564012834,0.05008485648676432
402.48156.2413,0.6950000000000001,1.0,1.0,-3.3135577416595345,0.23011120615911035,-0.08640481465834045,10.877856283468045,-0.3046149586196883,1.195653682040383,0.013710368466152529,8185.391809276498,6337.793624920358,0.09758656873032527,0.18048268625393513,0.2791185729275971,0.39244491080797456,0.6589716684155297,0.15253491847562095,0.07713934676633191,0.02563667496406612,0.08154878886540513,0.0,-1.2165214031199882,-0.6707685038045442,1.0154579376795243,0.12791295075617226,0.024838324898053866,0.009190677486255848,0.013260150932814517,0.0,0.23432027555370177,1.354394458350248,1.525507300443529,0.06504551551964131,0.006804283634475112,0.014196732621231615,0.020653148180253086,0.0,1.519022803407425,1.9811228010787145,0.661482797791252,0.0001346668213413654,135.5444072993524,-3.3135577416595345,-0.0907975098708357,0.13100000000000023,0.7784431137724551,0.1,-0.5407608695652174,-0.28774154589371975,1684.6690279999966,7.400663342812916e-08,0.08324519511135675,1.6142867946539183,0.266,0.28049999999999997,0.08324519511136569,-0.725040276966,0.011134000000311062,4.3661558208354485,0.3008627917559156,0.12194479025651166,0.6730796511477385,0.4742189863153767,0.045991582585443
118.18662.3919,0.7002499999999996,1.0,1.0,-3.082590238365496,0.23269012485811577,-0.0680289745888761,8.857563234226014,-0.34801786415187325,0.8462516971183756,0.004550625711035267,11926.290023679661,21505.121428383332,0.11009174311926617,0.1981651376146791,0.30458715596330305,0.4394495412844034,0.6816513761467894,0.0806510140787439,0.03175748599403339,0.047177093460679116,0.030931558067942167,0.0,-0.8696489433250987,-0.8297565769271078,-0.7385500607839699,0.07495481522846603,0.024469041461900258,0.012326935567693906,0.042812916082786985,0.0,-0.4793415255409923,-0.39728351321905436,-0.9913235067494711,0.0732167597141624,0.02248903713853221,0.009976045082887616,0.005555625298598058,0.0,0.5353957078858105,2.2187789042564074,0.06962429875982512,4.6770943726143064e-05,361.58001277967657,-3.082590238365496,-0.1088579648668914,0.16400000000000015,0.7060158910329172,-0.1,-0.5619325551232166,-0.35343709468223083,410.0134445142853,0.14238426861096276,0.07111854187454517,1.8077752769859459,0.3320000000000003,0.3612499999999994,0.07851021644438975,-0.31913584371346165,0.16117999999551103,3.234879679570713,0.33556449986701353,0.15094836704967932,0.7105363319674032,0.5458673664190481,0.0651308106726815
120.22043.4380,0.726,1.0,1.0,-3.6470462809917366,0.29256198347107437,0.036317606941947925,42.93142432732414,-0.08495050742284684,0.9934412190082607,0.02155887230514096,453.32392774673326,13458.322707260695,0.09580291970802914,0.19251824817518226,0.28284671532846706,0.4169708029197077,0.6113138686131383,0.18456859631103875,0.14145506800946217,0.10820605461799218,0.10216968665619279,0.0,1.3267120860880455,1.4527562125029239,1.5592748103604581,0.12507775702611765,0.03328799210725075,0.04328682792983094,0.047069197311393245,0.0,0.8958157028343857,-0.8530666886546323,0.7512292685975163,0.08739511260856928,0.0022651164648420903,0.03454089601841421,0.026949567566336433,0.0,-1.6256496090815848,-2.6251048724381754,-1.0488512217369617,-5.98650029798357e-05,195.1219509546864,-3.6470462809917366,-0.08846029930577845,0.15600000000000014,0.7206611570247934,0.1,-0.44376731301939054,-0.30360110803324114,1109.3832479999994,7.731421312232975e-11,0.16429566513838506,1.4412411680216761,0.31000000000000005,0.31899999999999995,0.16429566513837698,-0.9200619273959426,2.3758320000124513,3.0368585445829224,0.3226188055985552,0.24236553673099387,0.7067980323582862,0.6922734265308279,0.10628840655477817
110.22840.2227,0.3252500000000005,1.0,4.0,-4.786883223684208,0.14967105263157895,-0.05380989997398866,12.801760671348706,-0.3739238177134188,0.6264149641246854,0.0165016501650165,11424.635425402805,10375.442482100967,0.1047120418848167,0.18848167539267005,0.3115183246073288,0.424083769633507,0.6308900523560191,0.054288759112247634,0.04426336590902571,0.03295701414508044,0.04620974639456931,0.0,-1.414211541901254,0.49028278456659646,-1.2484694354754051,0.05887700718392305,0.013920190904837247,0.006319971657911763,0.012171931361034805,0.0,0.6736308944427234,-1.5379630378917748,-0.633296124500529,0.04340684705675733,0.02190093445198566,0.014162462237627212,0.009425336373974823,0.0,-1.5859577380240748,0.467999314495324,-1.8421023297402261,1.8488044636489058e-05,81.3534917373992,-4.786883223684208,-0.0339924236570832,0.05900000000000016,0.9013157894736842,0.16666666666666666,-0.2663590604026847,-0.08011744966442966,1102.4596795384623,0.008636249397401468,0.10267100086154521,0.9763290479312805,0.11899999999999977,0.15850000000000009,0.10210141668929715,-2.8377966658352025,5.1700740000087535,16.614038500359563,0.16271776253645776,0.14482794191405554,0.578372602829938,0.663726317782111,0.038753276721037636
